;;"C1.1 ""Résoudre les questions posées par un problème scientifique en étant conscient des limites""";M2;
;;"C1.2 ""Développer une démarche expérimentale""";M2;
;;"C1.3 ""Mettre en œuvre une démarche scientifique""";M1;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M2;
;;"C3.4 ""Faire preuve de créativité, innover, entreprendre""";M1;
TC-5-SCP;;"C1.1 ""Résoudre les questions posées par un problème scientifique en étant conscient des limites""";C2;
;Connaissance;Problématiques des villes intelligentes et de l'Internet des objets;;
;Connaissance;Déploiements d'architectures de réseaux, notamment de capteurs, dans l'espace urbain;;
;Connaissance;Différentes familles de topologies et protocoles réseaux utilisés;;
;Connaissance;Tour d'horizon des acteurs et cas d'usage majeurs sur le marché ou à venir;;
;Capacité;Savoir manipuler la plateforme IoT-lab;;
;Capacité;Programmer des capteurs communicants;;
;Capacité;Collecter des données de capteurs et d'usage du réseau;;
;Capacité;Analyser les caractéristiques d'un réseau radio;;
;;"C2.2 ""Spécifier, concevoir et modéliser des réseaux de communication et des protocoles""";C2;
;;"C1.4 ""Mettre en perspective les connaissances scientifiques avec l'évolution des savoirs et des technologies""";M1;
;;"C2.6 ""Mettre en œuvre, réaliser, développer, déployer  des réseaux et des protocoles""";M1;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M2;
TC-5-IAR;;"C1.1 ""Résoudre les questions posées par un problème scientifique en étant conscient des limites""";C2;
;capacité;????;;
;compétence;????;;
;;"C1.2 ""Développer une démarche expérimentale""";C2;
;;"C1.3 ""Mettre en œuvre une démarche scientifique""";C2;
;;"C1.4 ""Mettre en perspective les connaissances scientifiques avec l'évolution des savoirs et des technologies""";C2;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";C2;
;;"C2.1 ""Spécifier, concevoir et modéliser des systèmes de transmission et de traitement des signaux/images/données""";C2;
;;"C2.3 ""Spécifier, concevoir et modéliser des algorithmes et des programmes informatiques""";C2;
;;"C2.8 ""Opérer, analyser, améliorer des systèmes numériques""";C2;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M2;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M2;
TC-5-BED;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";C2;
;Connaissance;Configuration réseau;;
;Connaissance;Protocole de communication numérique sans fil;;
;Connaissance;Maîtriser les outils de programmation embarqué: JTAG, UART, ethernet;;
;Connaissance;Programmation C embarqués;;
;Connaissance;Gestionnaire d'interruption, pilotes de périphériques, OS léger;;
;Connaissance;Administration linux;;
;Capacité;Programmer un micro-contrôleur:;;
;Capacité;Configurer un chip radio;;
;Capacité;Construire une chaîne de compilation croisée;;
;Capacité;Construire une distribution linux pour un système embarqué;;
;;"C1.3 ""Mettre en œuvre une démarche scientifique""";C2;
;;"C1.2 ""Développer une démarche expérimentale""";C1;
;;"C2.3 ""Spécifier, concevoir et modéliser des algorithmes et des programmes informatiques""";C1;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M2;
TC-5-MLR;;"C1.1 ""Résoudre les questions posées par un problème scientifique en étant conscient des limites""";C2;
;Capacité;????;;
;Connaissance;????;;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";C2;
;;"C2.3 ""Spécifier, concevoir et modéliser des algorithmes et des programmes informatiques""";C2;
;;"C2.7 ""Mettre en œuvre, réaliser, développer, déployer des programmes infomatiques""";C2;
;;"C2.1 ""Spécifier, concevoir et modéliser des systèmes de transmission et de traitement des signaux/images/données""";C1;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M2;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M2;
;;"C1.2 ""Développer une démarche expérimentale""";M1;
;;"C1.4 ""Mettre en perspective les connaissances scientifiques avec l'évolution des savoirs et des technologies""";M1;
;;"C2.5 ""Mettre en oeuvre, réaliser, développer, déployer des systèmes de transmission et de traitement des signaux/images/données""";M1;
TC-5-OSA;;"C1.1 ""Résoudre les questions posées par un problème scientifique en étant conscient des limites""";C2;
;connaissance;Compilation séparé, édition de lien;;
;connaissance;Mode d'exécutions et privilèges CPU;;
;connaissance;Appels système;;
;connaissance;Isolation noyau/application;;
;connaissance;Changement de contexte;;
;connaissance;Ordonnancement préemptif et non-préemptif;;
;connaissance;Structures de données d'un ordonnanceur : liste de processus, process control block;;
;connaissance;Gestionnaire d'interruptions;;
;connaissance;Pour les plus rapides : gestion mémoire, pagination, isolation processus, MMU, traduction d'adresse;;
;capacité;Cross-compiler, émuler, et deboguer un logiciel pour une plateforme embarquée contenant un processeur ARM (Raspberry Pi);;
;capacité;Programmer en assembleur ARM;;
;capacité;Programmer un mécanisme d'appel système;;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";C2;
;;"C2.3 ""Spécifier, concevoir et modéliser des algorithmes et des programmes informatiques""";C2;
;;"C2.7 ""Mettre en œuvre, réaliser, développer, déployer des programmes infomatiques""";C2;
;;"C2.1 ""Spécifier, concevoir et modéliser des systèmes de transmission et de traitement des signaux/images/données""";C1;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M2;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M2;
;;"C1.2 ""Développer une démarche expérimentale""";M1;
;;"C1.4 ""Mettre en perspective les connaissances scientifiques avec l'évolution des savoirs et des technologies""";M1;
;;"C2.5 ""Mettre en oeuvre, réaliser, développer, déployer des systèmes de transmission et de traitement des signaux/images/données""";M1;
TC-5-REB;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";C3;
;Capacité;????;;
;Connaissance;????;;
;;"C2.3 ""Spécifier, concevoir et modéliser des algorithmes et des programmes informatiques""";C3;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";C3;
;;"C1.1 ""Résoudre les questions posées par un problème scientifique en étant conscient des limites""";C2;
;;"C1.2 ""Développer une démarche expérimentale""";C2;
;;"C2.7 ""Mettre en œuvre, réaliser, développer, déployer des programmes infomatiques""";C2;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";C2;
;;"C3.4 ""Faire preuve de créativité, innover, entreprendre""";C2;
;;"C1.4 ""Mettre en perspective les connaissances scientifiques avec l'évolution des savoirs et des technologies""";M2;
;;"C2.1 ""Spécifier, concevoir et modéliser des systèmes de transmission et de traitement des signaux/images/données""";M2;
;;"C3.1 ""Se connaitre, se gérer physiquement et mentalement""";M2;
;;"C1.3 ""Mettre en œuvre une démarche scientifique""";M1;
TC-5-AVI;;"C2.9 ""Conduire des projets dans le domaine du numérique""";C2;
;Capacité;Appréhender les cadres de l'utilisation de la vidéo sur internet ;;
;Capacité;Prendre conscience des contraintes techniques à travers des applications concrètes;;
;Capacité;Tenir compte des aspects juridiques;;
;Capacité;Avoir une vision marketing et stratégique pour l'entreprise intégrant la VOI;;
;Capacité;Intégrer les contextes opérationnels de production vidéo;;
;Connaissance;Applications de la vidéo sur Internet : indexation / vidéo protection / réalité augmentée / tatouage;;
;Connaissance;La vidéo entre jurudique et économique;;
;Connaissance;Les protocoles de la transmission vidéo;;
;Connaissance;La production vidéo sur Internet;;
;;"C1.4 ""Mettre en perspective les connaissances scientifiques avec l'évolution des savoirs et des technologies""";C1;
;Capacité;Maintenir une veille technologique dans un domaine spécifique;;
;Connaissance;Etude sur un sujet d'actualité autour des applications de la vidéo sur Internet;;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M1;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M1;
TC-5-AWA;;"C2.7 ""Mettre en œuvre, réaliser, développer, déployer des programmes infomatiques""";C2;
;Capacité;Comprendre les architectures Web. Principalement l'intégration du délai;;
;Capacité;Développer un argumentaire autour des architectures Web performantes;;
;Capacité;S'intégrer dans un projet existant reposant sur de nombreuses lignes de code;;
;Connaissance;Installation et exploitation d'une Base de données NoSQL, mongodb;;
;Connaissance;Installation et exploitation d'un moteur d'indexation NoSQL, elasticsearch;;
;Connaissance;Installation et exploitation d'un moteur d'indexation NoSQL, elasticsearch;;
;Connaissance;Programmation orientées promesses A/B, bluebird;;
;Connaissance;Installation et développement frontal AngularJS;;
;Connaissance;Développement avec des sur langages à javascript, coffeescript;;
;Connaissance;Utilisation d'outils du Web comme medium;;
;Connaissance;Extension du code source de Jumplyn;;
;Connaissance;Intégration dans un projet GIT;;
;Connaissance;Angular,nosql, Web;;
;;"C2.3 ""Spécifier, concevoir et modéliser des algorithmes et des programmes informatiques""";M3;
;;"C2.9 ""Conduire des projets dans le domaine du numérique""";M2;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M1;
TC-5-SAS;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";C3;
;capacité;????;;
;compétence;????;;
;;"C2.6 ""Mettre en œuvre, réaliser, développer, déployer  des réseaux et des protocoles""";C3;
;;"C2.7 ""Mettre en œuvre, réaliser, développer, déployer des programmes infomatiques""";C3;
;;"C2.9 ""Conduire des projets dans le domaine du numérique""";C1;
;;"C2.3 ""Spécifier, concevoir et modéliser des algorithmes et des programmes informatiques""";M3;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M2;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M2;
;;"C3.4 ""Faire preuve de créativité, innover, entreprendre""";M1;
TC-5-I-SRS;;"C2.7 ""Mettre en œuvre, réaliser, développer, déployer des programmes infomatiques""";C3;
;Capacité;Concevoir un système d'information sécurisé;;
;Capacité;Réaliser une analyse critique des produits de sécurité;;
;Connaissance;Classes de vulnérabilités;;
;Connaissance;Modèles de contrôle d'accès;;
;Connaissance;Limites théoriques et pratiques des outils de sécurité;;
;Connaissance;Sécurité logicielle, vulnérabilités, contrôle d'accès;;
;;" C2.6 ""Mettre en œuvre, réaliser, développer, déployer  des réseaux et des protocoles""";C3;
;Capacité;Concevoir un système d'information sécurisé;;
;Connaissance;Usage et mise en oeuvre d'un IDS;;
;Connaissance;Mécanismes de sécurité du WiFi;;
;Connaissance;IDS, Sécurité wifi;;
;;"C1.4 ""Mettre en perspective les connaissances scientifiques avec l'évolution des savoirs et des technologies""";C2;
;Capacité;Analyser et expliquer une attaque documentée;;
;Connaissance;Usage et mise en oeuvre d'un IDS;;
;;"C3.5 ""Agir de manière responsable dans un monde complexe""";M1;
TC-5-SVP;;"C2.8 ""Opérer, analyser, améliorer des systèmes numériques""";C2;
;capacité;Comprendre les enjeux en matière de vie privée, les risques associés et leurs impacts;;
;capacité;Réaliser une analyse critique d'un système sous l'angle de la protection des données personnelles;;
;capacité;Intégrer des solutions de protection de la vie privée au sein de produits;;
;;"C1.4 ""Mettre en perspective les connaissances scientifiques avec l'évolution des savoirs et des technologies""";C1;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";C1;
;;"C3.5 ""Agir de manière responsable dans un monde complexe"" ";C1;
;;"C3.4 ""Faire preuve de créativité, innover, entreprendre""";M2;
;;"C1.1 ""Résoudre les questions posées par un problème scientifique en étant conscient des limites""";M1;
;;"C2.2 ""Spécifier, concevoir et modéliser des réseaux de communication et des protocoles""";M1;
;;"C2.3 ""Spécifier, concevoir et modéliser des algorithmes et des programmes informatiques""";M1;
;;"C2.4 ""Spécifier et dimensionner des systèmes numériques en réponse au besoin clients""";M1;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M1;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M1;
TC-5-R-ARC;;"C2.8 ""Opérer, analyser, améliorer des systèmes numériques""";C3;
;capacité;Analyser des enjeux stratégiques,;;
;capacité;Auditer de sécurité pour identifier les scénarios de menace , caractériser et évaluer les risques,;;
;capacité;Produire des recommandations,;;
;capacité;Planifier la remédiation;;
;connaissance;Etudier et utiliser deux méthodes différentes;;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";C2;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M2;
;;"C2.2 ""Spécifier, concevoir et modéliser des réseaux de communication et des protocoles""";M1;
;;"C2.6 ""Mettre en œuvre, réaliser, développer, déployer  des réseaux et des protocoles""";M1;
;;"C2.9 ""Conduire des projets dans le domaine du numérique""";M1;
TC-5-CSAD;;"C1.1 ""Résoudre les questions posées par un problème scientifique en étant conscient des limites""";C1;
;connaissance;Comprendre l'écosystème de calcul scientifique en Python;;
;connaissance;Comprendre les principes algorithmiques de l'apprentissage statistique et neuronal;;
;connaissance;Comprendre les infrastructures de calcul distribué (Data_Form et cloud) et leurs usages;;
;connaissance;"Comprendre les algorithmes de détection de communautés appliqués aux graphes aléatoires, temporels, small world et ""scale-free"".";;
;capacité;Implanter un workflow de calcul allant de l'accès aux données jusqu'à la visualisation des résultats;;
;capacité;Concevoir et entraîner un réseau de neurones profond pour un problème de classification;;
;capacité;Exploiter les infrastructures de calcul distribué (lancement d'applications dans le cloud, manipulation d'images virtuelles etc.);;
;capacité;Modéliser un jeu de données sous la forme d'un graphe;;
;capacité;Identifier et appliquer les algorithmes adaptés à un modèle de graphe donné;;
;;"C1.2 ""Développer une démarche expérimentale""";C1;
;;"C1.3 ""Mettre en œuvre une démarche scientifique""";C1;
;;"C2.1 ""Spécifier, concevoir et modéliser des systèmes de transmission et de traitement des signaux/images/données""";C1;
;;"C2.3 ""Spécifier, concevoir et modéliser des algorithmes et des programmes informatiques""";C1;
;;"C1.4 ""Mettre en perspective les connaissances scientifiques avec l'évolution des savoirs et des technologies""";M3;
;;"C2.5 ""Mettre en oeuvre, réaliser, développer, déployer des systèmes de transmission et de traitement des signaux/images/données""";M3;
;;"C2.7 ""Mettre en œuvre, réaliser, développer, déployer des programmes infomatiques""";M3;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M3;
;;"C3.4 ""Faire preuve de créativité, innover, entreprendre""";M1;
TC-5-DAG;;C2.9 - « Conduire des projets dans le domaine du numérique. »;C3;
;Capacité;Savoir gérer un projet d'équipe en mode agile itératif;;
;Capacité;Savoir réorienter un projet vers une approche lean.;;
;Capacité;Comprendre la notion de goulot de projet;;
;Connaissance;Connaitre le vocabulaire spécifique de ces méthodes;;
;Connaissance;Approche SCRUM;;
;Connaissance;Cycles itératifs;;
;Connaissance;Amélioration continue;;
;Connaissance;Visualisation de gestion de projet;;
;Connaissance;User stories;;
;Connaissance;Estimations;;
;Connaissance;LeanStartup, LeanIt, Kanban;;
;Connaissance;Mettre en œuvre des Kanban de visualisation des flux des projets;;
;Connaissance;agilité, lean;;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";C3;
TC-5-NOC;;"C3.5 ""Agir de manière responsable dans un monde complexe"" ";C2;
;Capacité;Effectuer une réflexion prospective sur un thème lié aux nouveaux outils de communication;;
;Connaissance;Enjeux (technique, sécurité, organisation, juridique) pour les entreprises de l'utilisation des nouveaux outils de communication;;
;Connaissance;nouveaux outils de com, réseaux sociaux;;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M2;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M2;
;;"C1.1 ""Résoudre les questions posées par un problème scientifique en étant conscient des limites""";M1;
;;"C1.3 ""Mettre en œuvre une démarche scientifique""";M1;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";M1;
TC-5-P-P5i;;"C2.9 ""Conduire des projets dans le domaine du numérique""";C3;
;Capacité;Mettre en place un processus d'amélioration d'idées;;
;Capacité;Savoir démarrer un projet technologique sur la base de connaissances acquises;;
;Capacité;Comprendre la valeur de l'usage;;
;Connaissance;LeanStartup;;
;Connaissance;Réalisation de vidéos support;;
;Connaissance;Prototypage rapide de solutions;;
;Connaissance;Projet, Innovation, LeanStartup;;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";C3;
;Capacité;Mettre en place un outil de gestion de projet d'équipe;;
;;"C3.3 ""Interagir avec les autres, travailler en équipe""";M2;
;;"C3.4 ""Faire preuve de créativité, innover, entreprendre""";M2;
;;"C1.5 ""Identifier, formuler et résoudre un problème d'ingénierie complexe""";M2;
TC-5-STA;;"C3.3 ""Interagir avec les autres, travailler en équipe""";C3;
;Capacité;????;;
;Connaissance;????;;
;;"C3.4 ""Faire preuve de créativité, innover, entreprendre""";C3;
;;"C3.5 ""Agir de manière responsable dans un monde complexe"" ";C3;
;;"C3.6 ""Se situer, travailler, évoluer dans une entreprise, une organisation socio-productive""";C3;
;;"C3.1 ""Se connaitre, se gérer physiquement et mentalement""";M2;
;;"C3.2 ""Travailler, apprendre, évoluer de manière autonome"" ";M2;
