;;;;capacité;Savoir sélectionner les voies de traitement des déchets et des effluents offrant le plus de synergies territoriales avec le reste des activités;
;;;;capacité;Savoir travailler en équipe structurée avec des rôles et des responsabilités respectives au service d'un même projet;
;;;;connaissance;Connaître les différentes voies de traitement et de valorisation des déchets et des effluents d'un territoire;
;;;;connaissance;Connaître les avantages et les inconvénients des traitements biologiques;
;;;;connaissance;Connaître les avantages et les inconvénients des traitements thermiques;
GEN-5-ue-NRJ;Filières Energétiques;GEN-5-enfosnuc;Energie fossiles et  nucléaires;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;2
;;;;competence;CS 1 Concevoir, dimensionner, gérer et optimiser des systèmes énergétiques dans des contextes complexes et variés (ville, industrie, transport);M
;;;;competence;CS 2 Concevoir, dimensionner, et optimiser des installations de génie des procédés;M
;;;;competence;CS 6 Intégrer les grands enjeux de la transition énergétique : aspects techniques, économiques, juridiques et environnementaux;2
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;2
;;;;capacité;Être capable de discuter de manière argumentée les bénéfices et les risques de la filière nucléaire;
;;;;capacité;Être capable de discuter de manière argumentée les bénéfices et les risques de la filière hydrocarbure;
;;;;capacité;Être capable de discuter de manière argumentée les bénéfices et les risques des ressources minières pour l'énergie;
;;;;connaissance;Connaître la filière nucléaire : cycle du combustible, traitement des déchets, gestion des risques, principe des centrales nucléaires;
;;;;connaissance;Connaître les ressources, les enjeux et les grandes étapes de la filière hydrocarbures de l'amont à l'aval;
;;;;connaissance;Connaître les enjeux liés aux matériaux miniers pour l'énergie;
GEN-5-ue-NRJ1;Filières Energétiques;GEN-5-enren;Energies renouvelables;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;2
;;;;competence;CS 1 Concevoir, dimensionner, gérer et optimiser des systèmes énergétiques dans des contextes complexes et variés (ville, industrie, transport);M
;;;;competence;CS 2 Concevoir, dimensionner, et optimiser des installations de génie des procédés;M
;;;;competence;CS 6 Intégrer les grands enjeux de la transition énergétique : aspects techniques, économiques, juridiques et environnementaux;2
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;2
;;;;capacité;Être capable de discuter de manière argumentée les bénéfices et les risques de la filière éolienne;
;;;;capacité;Être capable de discuter de manière argumentée les bénéfices et les risques de la filière solaire;
;;;;capacité;Être capable de discuter de manière argumentée les bénéfices et les risques de la filière géothermie;
;;;;capacité;Être capable de discuter de manière argumentée les bénéfices et les risques de la filière hydraulique;
;;;;capacité;Être capable de discuter de manière argumentée les bénéfices et les risques de la filière biomasse-énergie;
;;;;connaissance;Connaître la filière éolienne : définition, évaluation du potentiel, solutions technolgiques types, réglementations;
;;;;connaissance;Connaître la filière solaire photovoltaïque, thermique et thermodynamique : définition, évaluation du potentiel, solutions technolgiques types, réglementations;
;;;;connaissance;Connaître la filière géothermie : définition, évaluation du potentiel, solutions technolgiques types, réglementations;
;;;;connaissance;Connaître la filière hydraulique : définition, évaluation du potentiel, solutions technolgiques types, réglementations;
;;;;connaissance;Connaitre la filière biomasse-énergie : définition, évaluation du potentiel, solutions technolgiques types, réglementations;
GEN-5-ue-NRJ1;Filières Energétiques;GEN-5-enmar;Marché de l'énergie;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;2
;;;;competence;CS 1 Concevoir, dimensionner, gérer et optimiser des systèmes énergétiques dans des contextes complexes et variés (ville, industrie, transport);M
;;;;competence;CS 2 Concevoir, dimensionner, et optimiser des installations de génie des procédés;M
;;;;competence;CS 6 Intégrer les grands enjeux de la transition énergétique : aspects techniques, économiques, juridiques et environnementaux;2
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;2
;;;;capacité;Être capable de discuter de manière argumentée sur le marché de l'électricité;
;;;;capacité;Être capable de discuter de manière argumentée sur le marché du gaz;
;;;;capacité;Être capable de discuter de manière argumentée sur le droit de l'énergie;
;;;;connaissance;Connaître les enjeux et les principes du marché de l'électricité;
;;;;connaissance;Connaître les enjeux et les principes du marché du gaz;
;;;;connaissance;Connaître lesenjeux liés au droit de l'énergie;
GEN-5-ue-NRJ1;Filières Energétiques;GEN-5-optres;Réseaux énergétiques et Optimisation;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;2
;;;;competence;CS 1 Concevoir, dimensionner, gérer et optimiser des systèmes énergétiques dans des contextes complexes et variés (ville, industrie, transport);M
;;;;competence;CS 2 Concevoir, dimensionner, et optimiser des installations de génie des procédés;M
;;;;competence;CS 6 Intégrer les grands enjeux de la transition énergétique : aspects techniques, économiques, juridiques et environnementaux;2
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;2
;;;;capacité;Etre capable de mettre en œuvre la méthode du pincement pour diminuer les consommations énergétiques d'un site industriel;
;;;;capacité;Être capable de discuter de manière argumentée sur les réseaux de chaleur;
;;;;capacité;Être capable de discuter de manière argumentée sur le transport et la distribution d'électricité;
;;;;capacité;Être capable de discuter de manière argumentée sur le transport et la distribution de gaz;
;;;;capacité;Être capable de discuter de manière argumentée sur la filière hydrogène;
;;;;connaissance;Connaître la méthode du pincement pour l'optimisation des consommations énergétiques;
;;;;connaissance;Connaître les enjeux, principes et solutions technologiques pour les réseaux de chaleur;
;;;;connaissance;Connaître les enjeux, principes et solutions technologiques pour les réseaux de transport d'électricité;
;;;;connaissance;Connaître les enjeux, principes et solutions technologiques pour les réseaux de distribution d'électricité (smart grid);
;;;;connaissance;Connaître les enjeux, principes et solutions technologiques pour les réseaux de transport et de distribution de gaz;
;;;;connaissance;Connaître les enjeux, principes et solutions technologiques pour la filière hydrogène;
GEN-5-ue-ENV;Outils et méthodes d'analyses énergétique et environnementale;GEN-5-ecoenv;Economie de l'environnement;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;2
;;;;competence;CS 4 Intégrer les grands enjeux environnementaux dans les stratégies de développement des systèmes anthropiques;M
;;;;competence;CS 5 Utiliser les systèmes de management et les outils d'analyse dans le cadre d’une démarche de Développement Durable et de Responsabilité Sociétale des organisations : aspects normatif, socio-économique, financier et technique;2
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;2
;;;;capacité;Etre capable d'appréhender les enjeux des rapports entre les activités productives humaines et le cadre de vie des hommes;
;;;;connaissance;Connaitre les concepts fondamentaux et les principales grilles d'analyse de l'économie de l'environnement. ;
;;;;connaissance;"Connaître les outils et les fondements des politiques publiques de l'environnement en France et en Europe.
";
GEN-5-ue-SHS5;Outils et méthodes d'analyses énergétique et environnementale;GEN-5-fpep;Financement et Pilotage Economique de Projets;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;2
;;;;competence;CS 5 Utiliser les systèmes de management et les outils d'analyse dans le cadre d’une démarche de Développement Durable et de Responsabilité Sociétale des organisations : aspects normatif, socio-économique, financier et technique;2
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;2
;;;;capacité;Etre capable de comprendre les grands échecs de projets d'infrastructure à l'international;
;;;;capacité;Etre capable de tester ces concepts sur des exemples concrets;
;;;;connaissance;Connaître les mécanismes de financements des projets d'infrastructures et connaître les principaux acteurs;
;;;;connaissance;Connaître les bases du financement de projets et du pilotage économique de projets;
GEN-5-ue-ENV;Outils et méthodes d'analyses énergétique et environnementale;GEN-5-bcACV;Méthode : bilan carbone & ACV;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;2
;;;;competence;CS 1 Concevoir, dimensionner, gérer et optimiser des systèmes énergétiques dans des contextes complexes et variés (ville, industrie, transport);M
;;;;competence;CS 2 Concevoir, dimensionner, et optimiser des installations de génie des procédés;M
;;;;competence;CS 5 Utiliser les systèmes de management et les outils d'analyse dans le cadre d’une démarche de Développement Durable et de Responsabilité Sociétale des organisations : aspects normatif, socio-économique, financier et technique;2
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;2
;;;;capacité;Etre capable d’utiliser la méthode Bilan Carbone de l'ADEME ;
;;;;capacité;Etre capable de travailler avec une structure professionnelle et lui présenter des propositions stratégiques suite à la réalisation de son Bilan Carbone;
;;;;capacité;Etre capable de travailler avec les ordres de grandeur : savoir différencier les situations nécessitant une forte précision de celles qui peuvent se traiter avec les ordres de grandeur;
;;;;connaissance;Connaître les enjeux des émissions de gaz à effet de serre ainsi que les réglementations et objectifs de réduction associés;
GEN-5-ue-ENV;Outils et méthodes d'analyses énergétique et environnementale;GEN-5-maenv;Systèmes de management;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;2
;;;;competence;CS 1 Concevoir, dimensionner, gérer et optimiser des systèmes énergétiques dans des contextes complexes et variés (ville, industrie, transport);M
;;;;competence;CS 2 Concevoir, dimensionner, et optimiser des installations de génie des procédés;M
;;;;competence;CS 4 Intégrer les grands enjeux environnementaux dans les stratégies de développement des systèmes anthropiques;M
;;;;competence;CS 5 Utiliser les systèmes de management et les outils d'analyse dans le cadre d’une démarche de Développement Durable et de Responsabilité Sociétale des organisations : aspects normatif, socio-économique, financier et technique;2
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;2
;;;;capacité;Etre capable de positionner et utiliser efficacement les systèmes de management ;
;;;;connaissance;Connaître les objectifs et la finalité des systèmes de management Qualité, Hygiène, Santé, Sécurité, Environnement & Energie ;
;;;;connaissance;Connaître les exigences et la philosophie d'un système global et intégré de management des risques ;
;;;;connaissance;Connaître les enjeux managériaux associés ;
;;;;connaissance;connaître les processus d’audit et d’évaluation ;
GEN-5-ue-GesPER;Option GESPER;GEN-5-GES1;Design Thinking;competence;CT 2 Travailler, apprendre, évoluer de manière autonome;2
;;;;competence;CT 3 Interagir avec les autres, travailler en équipe;2
;;;;competence;CT 4 Faire preuve de créativité, innover, entreprendre;3
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;3
;;;;capacité;Conduire une démarche de Design thinking pour trouver une idée de produit/service présentant une ou plusieurs dimensions d'intérêt sociétal dans une recherche d'innovation / technique ;
;;;;connaissance;Innovation, responsabilité sociétale des organisations;
;;;;connaissance;Démarche de Design thinking;
GEN-5-ue-GesPER;Option GESPER;GEN-5-GES2;Stratégie et faisabilité;competence;CT 2 Travailler, apprendre, évoluer de manière autonome;2
;;;;competence;CT 3 Interagir avec les autres, travailler en équipe;2
;;;;competence;CT 4 Faire preuve de créativité, innover, entreprendre;3
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;3
;;;;capacité;Réaliser une étude de faisabilité stratégique concernant la création de l'organisation dont l'objet a été déterminé en phase 1;
;;;;connaissance;Stratégie des organisations : valeur & parties prenantes, diagnostic et choix marketing, gouvernance, modèle économique & responsabilité sociétale, modèle financier, communication des organisations;
GEN-5-ue-SHS;SHS 5;GEN-5-stratenter;Stratégie énergétique territoriale;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;3
;;;;competence;CE 2 Exploiter un modèle d'un système réel ou virtuel;3
;;;;competence;CE 4 Concevoir un système répondant à un cahier des charges;3
;;;;competence;CE 5 Traiter des données;3
;;;;competence;CE 6 Communiquer une analyse ou une démarche scientifique avec des mises en situation adaptées à leur spécialité;3
;;;;competence;CS 1 Concevoir, dimensionner, gérer et optimiser des systèmes énergétiques dans des contextes complexes et variés (ville, industrie, transport);3
;;;;competence;CS 2 Concevoir, dimensionner, et optimiser des installations de génie des procédés;3
;;;;competence;CS 3 Maitrise des outils de calcul permettant d’analyser, de modéliser ou de contrôler un système énergétique ou un procédé;3
;;;;competence;CS 4 Intégrer les grands enjeux environnementaux dans les stratégies de développement des systèmes anthropiques;3
;;;;competence;CS 6 Intégrer les grands enjeux de la transition énergétique : aspects techniques, économiques, juridiques et environnementaux;3
;;;;competence;CS 7 Concevoir et mettre en œuvre une démarche d'écologie industrielle et territoriale visant à optimiser la gestion des ressources et à limiter les impacts environnementaux;3
;;;;competence;CT 2 Travailler, apprendre, évoluer de manière autonome;3
;;;;competence;CT 3 Interagir avec les autres, travailler en équipe;3
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;3
;;;;capacité;Être capable de collecter de l'information diffuse;
;;;;capacité;Être capable de poser des hypothèse réalistes pour pallier l'absence de données;
;;;;capacité;Être capable de mettre en œuvre des logiciels métiers pour justifier le choix de solutions technologiques;
;;;;capacité;Être capable d'interagir avec des interlocuteurs divers : expert technique, responsable de service/politique, fournisseur, etc.;
;;;;capacité;Être capable de travailler en groupe : planification, répartition des tâches, synthèse, etc.;
;;;;capacité;Être capable de présenter de façon synthétiqueet argumentée, tant à l'oral qu'à l'écrit,  les enjeux,  méthodes employées, résultats et conclusions ;
GEN-5-pird-s1;PIRD 1;GEN-5-pird-s1;PIRD;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;3
;;;;competence;CE 2 Exploiter un modèle d'un système réel ou virtuel;3
;;;;competence;CE 3 Mettre en oeuvre une démarche expérimentale;3
;;;;competence;CE 4 Concevoir un système répondant à un cahier des charges;3
;;;;competence;CE 5 Traiter des données;3
;;;;competence;CE 6 Communiquer une analyse ou une démarche scientifique avec des mises en situation adaptées à leur spécialité;3
;;;;competence;CT 1 Se connaître, se gérer physiquement et mentalement;3
;;;;competence;CT 2 Travailler, apprendre, évoluer de manière autonome;3
;;;;competence;CT 3 Interagir avec les autres, travailler en équipe;3
;;;;competence;CT 4 Faire preuve de créativité, innover, entreprendre;3
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;3
;;;;competence;CT 6 Se situer, travailler, évoluer dans une entreprise, une organisation socio-productive;3
;;;;capacité;Etre capable de rechercher et d'exploiter de la documentation scientifique ;
GEN-5-pird-s1;PIRD 2;GEN-5-pird-s2;PIRD;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;3
;;;;competence;CE 2 Exploiter un modèle d'un système réel ou virtuel;3
;;;;competence;CE 3 Mettre en oeuvre une démarche expérimentale;3
;;;;competence;CE 4 Concevoir un système répondant à un cahier des charges;3
;;;;competence;CE 5 Traiter des données;3
;;;;competence;CE 6 Communiquer une analyse ou une démarche scientifique avec des mises en situation adaptées à leur spécialité;3
;;;;competence;CT 1 Se connaître, se gérer physiquement et mentalement;3
;;;;competence;CT 2 Travailler, apprendre, évoluer de manière autonome;3
;;;;competence;CT 3 Interagir avec les autres, travailler en équipe;3
;;;;competence;CT 4 Faire preuve de créativité, innover, entreprendre;3
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;3
;;;;competence;CT 6 Se situer, travailler, évoluer dans une entreprise, une organisation socio-productive;3
;;;;capacité;Etre capable de rechercher et d'exploiter de la documentation scientifique ;
GEN-5-ue-STA;Stage 2;GEN-5-stage;Stage professionnel;competence;CE 1 Analyser un système (ou un problème) réel ou virtuel;3
;;;;competence;CE 3 Mettre en oeuvre une démarche expérimentale;3
;;;;competence;CE 4 Concevoir un système répondant à un cahier des charges;3
;;;;competence;CE 5 Traiter des données;3
;;;;competence;CE 6 Communiquer une analyse ou une démarche scientifique avec des mises en situation adaptées à leur spécialité;3
;;;;competence;CT 1 Se connaître, se gérer physiquement et mentalement;3
;;;;competence;CT 2 Travailler, apprendre, évoluer de manière autonome;3
;;;;competence;CT 3 Interagir avec les autres, travailler en équipe;3
;;;;competence;CT 4 Faire preuve de créativité, innover, entreprendre;3
;;;;competence;CT 5 Agir de manière responsable dans un monde complexe;3
;;;;competence;CT 6 Se situer, travailler, évoluer dans une entreprise, une organisation socio-productive;3
